title,content,sports,category,is_featured,news_views,thumbnail
Ex-Man Utd & City star Tevez takes first management job at Argentine outfit Rosario Central,"Former Manchester United, West Ham, Juventus and Manchester City striker Carlos Tevez is taking his first steps into management after inheriting the reins at Argentine outfit Rosario Central. The 38-year-old announced his retirement from playing in June 2022, following the death of his father, and is now taking on a new challenge as coaching teeth are cut in his homeland. There had been some confusion as to whether Tevez had the qualification required in order to become a boss at Rosario, but a deal has been announced and he will be taking his boundless energy into the dugout. A man that earned 76 caps for Argentina in his playing days is looking forward to putting his tactical acumen to the test. Tevez has previously said of moving into management: “I am really excited about the project I am putting together with my brothers and Chapa Retegui. “I have decided to coach. “We have been working together for four or five months and we are putting together a really good, global project. I am really into this.” 📝😄 ¡Carlos Tévez es el DT de #RosarioCentral!El Apache se convirtió en el nuevo entrenador auriazul, tras firmar contrato con el Club por 12 meses. Carlos ""el Chapa"" Retegui, será integrante de su cuerpo técnico.#VamosCanalla 💪🏼🇺🇦 pic.twitter.com/5APtaJjtiX A former frontman that was famed for his combative character and keen eye for goal will have taken plenty of important lessons from the managers that he worked under down the years. He started and ended his playing career on the books at Boca Juniors, with 94 goals recorded for the Argentine giants across three spells. Tevez first left his homeland in 2005 when making the short switch to Brazil at Corinthians, but headed to Europe in 2006 when making a shock transfer to West Ham. Cult hero status was earned in east London, with one memorable goal hoping to preserve the Hammers’ Premier League status, but he did enough across 12 months to attract interest from Manchester United. He played under the legendary Sir Alex Ferguson at Old Trafford, helping the Red Devils to two Premier League titles and a Champions League crown. More headlines were then made on the transfer front in 2019 when crossing Manchester to link up with United’s arch-rivals at City. Tevez hit 73 goals for the Blues through 148 appearances, claiming another Premier League title along the way and an FA Cup winners’ medal. Two years in Italy at Juventus followed, before an initial return to his roots at Boca was made. A lucrative contract offer took him to China at Shanghai Shenhua in 2017, but that move never looked like working out and he was soon back at La Bombonera. As his game time and output began to dwindle, Tevez severed ties with Boca in 2021 and had been without a club when announcing his retirement.",Football,Update,False,9547,https://assets.goal.com/images/v3/blte2ed77edc2929745/1db08951c23b42a04ea0f1aa4d91c19fd2c30758.jpg?auto=webp&format=pjpg&width=3840&quality=60
Draxler admits unhappiness at PSG: 'My situation at the club is not easy',"Julian Draxler admits he is going through a difficult period at Paris Saint-Germain because of his lack of playing time. The attacking midfielder featured for Germany as they beat Israel 2-0 last week, the first time he has played a full match since a Coupe de France clash in January. The 28-year-old has made just 18 appearances in Ligue 1 this year, having fallen down the pecking order with Lionel Messi, Neymar and Angel Di Maria ahead of him. Draxler hopes to be part of the Germany squad for the World Cup in Qatar in November, but he is aware he might need to leave PSG in order to stay in contention for a place. ""I am happy to have played 90 minutes for the first time in a long time. I am still convinced that I have the quality for this team,"" he told the official Ligue 1 website. ""My situation at the club is not easy. I lack rhythm."" He added: ""I haven't spoken to the coach [Hansi Flick] personally, but he has already told us, as a team, that he needs players who are fit, who are in the rhythm.  ""I need to play more games for the World Cup. We'll see what happens this summer."" The Germany international joined the French giants from Wolfsburg in 2017 and has made almost 200 appearances overall. He signed a new contract with the club last year, extending his commitment until 2024. However, his playing time has been dwindling since the 2019-20 season. This year he has started just eight of the 24 appearances he has made in all competitions for Mauricio Pochettino's team.",Football,Analysis,False,41176,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgwGb0VVob_-_zu3RjxrUXRWv-6sO8RntFMw&s
'Selling Naby is not possible' - Klopp insists Keita will not leave Liverpool before transfer window closes,"Jurgen Klopp insists Liverpool will not sell Naby Keita before the transfer window closes, despite reports suggesting the Guinea midfielder is unsettled at Anfield. Keita is into the final 12 months of his Reds contract, and while the club still hope to agree an extension with the 27-year-old, there have been claims in Germany that the player has become disillusioned with his situation. GOAL reported last week that Liverpool had no intention of selling, despite interest from clubs including RB Leipzig, and that stance has since been confirmed by Klopp. Speaking to reporters ahead of Liverpool’s trip to Manchester United on Monday night, Klopp said: “Selling Naby now and not replacing him? No, that is not possible.  “But it is not the plan. We are done. Players go and we don’t replace him? No.  “Naby will not go but if he would, which he will not do, there would be a replacement.” Liverpool’s start to the new Premier League season has been a difficult one, with two underwhelming draws against Fulham and Crystal Palace, a red card for new signing Darwin Nunez and an injury list which will deny Klopp the services of players such as Thiago Alcantara, Diogo Jota, Ibrahima Konate, Joel Matip and Curtis Jones at Old Trafford. Their struggles, relatively speaking, have strengthened calls for them to dip into the transfer market, but Klopp has consistently rejected that idea, insisting that he is happy with what he has, and that the situation will ease in the coming weeks. Asked about this ahead of the United game, he repeated that assertion: “Yes [I am happy] when they are all fit, 100 percent.  “Even then we always look to strengthen but we always said that it must be the right player, and if the right player is not available then we deal with what we have rather than sign the wrong player.  “This situation did not change. Now we have more injuries and it would be cool to have another midfielder.  “There is also the situation that I am not in charge of what we spend. That is always the same, and didn’t change. You could say that is why we are here in a good understanding and a bad understanding.” He added: “I always have to accept and always did. That is it. It makes no sense to worry about something you cannot change. That is a waste of energy, a waste of positivity.  “I love this group and not because they are so good looking, no, because they are incredible characters and they showed it again on Monday. If the facts are the facts [then] accept them and go from there.”",Football,Match,False,35233,https://assets.goal.com/images/v3/bltdac3b7c4118e9418/GettyImages-1390684983.jpg?auto=webp&format=pjpg&width=3840&quality=60
Chelsea-supporting billionaires Candy and Reuben to submit separate takeover bids to buy club from Abramovich,"Two Chelsea-supporting billionaires have emerged as potential buyers of the club from Roman Abramovich, with Jamie Reuben and Nick Candy preparing separate offers.  Candy is working with a group of American investors on a bid of up to £2.5 billion ($3.3bn), which is close to the Russian oligarch's asking price.  Candy would be keen to rebuild Stamford Bridge, too, with Abramovich's plans to do the same having been scrapped following the UK Government's withdrawal of his visa in 2018.  On the subject of an improved stadium, a spokesperson for Candy told the Telegraph: ""[Mr Candy is] actively exploring a number of options. ""The club deserves a world-class stadium – and Mr Candy's unique expertise and background in real estate would be a hugely valuable asset to delivering this vision."" Candy himself added that he has spoken to ""most of the parties"" about the possibility of tabling a formal bid and said ""we are looking at what the art of the possible is."" Reuben owns roughly 10 per cent of Newcastle in conjunction with several other parties, including the Saudi Arabia Public Investment Fund, having bought the club for £300m ($400m) just last year He has been linked with a bid for Chelsea, who he grew up supporting, by business media outlet Bloomberg, but sources close to him have since played down their interest.  That's because he would likely have to forgo his stake in the Magpies if successful.  There are a host of American billionaires who have been linked with bids for Chelsea, including Chicago Cubs chairman Thomas Ricketts, New York Jets owner Woody Johnson and Crystal Palace shareholder Josh Harris. As revealed first by GOAL, Saudi Media have contacted Raine Group - who are running the sale on behalf of Abramovich - about their desire to buy the club.  One disadvantage of their proposal is that ""politically sensitive parties"" have been discouraged from making an approach. Furthermore, there's the Swiss-American duo of Hansjorg Wyss and Todd Boehly, who are negotiating their price with Abramovich's merchant bank representatives at Raine Group.  Muhsin Bayrak, a Turkish billionaire, has been talking up his efforts to buy Chelsea, but he is unwilling to come close to Abramovich's asking price.  “We have reached a certain stage,"" Bayrak told Oda TV. ""Our law and finance department will start talks with theirs in London on Thursday.  ""That’s the way it is at this point. On Thursday, we will notify the Public Disclosure Platform (KAP). People are talking about it, we made some progress in the talks, and the world believes we have a 90% chance of completing the deal.  ""Abramovich thinks the same. We didn’t give that price (£2.5bn) to the British press. Our offer is under that, I’ll at least say that.” Although Abramovich remains keen to get a deal to sell Chelsea done, there are concerns that it could take some time to complete a transaction of this size.  There is thought to be a soft deadline of Wednesday, March 9 for provisional bids, with Abramovich initially targeting closing a deal by March 15. However, there are fears that time scale might be over-ambitious. The Russian oligarch is being pushed out of his ownership of Chelsea amid fears of potential sanctions from the United States, European Union (EU), or the United Kingdom.  Any sanctions would stop him from either investing in or selling Chelsea after Russia's invasion of Ukraine has changed his standing within western countries. ",Football,Analysis,False,6276,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFRFVh4-sNtxwlvGjV0uA3bIgfxxVVzeGlRA&s
Tottenham duo Kane & Son overtake Drogba & Lampard for most goal combinations to set new Premier League record,"Harry Kane and Son Heung-min have overtaken Frank Lampard and Didier Drogba as the duo who have assisted each other for the most goals in Premier League history. The England captain set-up the Korea international for Spurs' fourth goal in their clash with Leeds United on February 26, with that being the 37th time the duo have combined for a goal in England's top flight. 37 - Harry Kane and Son Heung-min have combined for a Premier League goal for the 37th time, overtaking Didier Drogba and Frank Lampard (36) as the duo who have assisted one another for the most goals in the competition’s history. Partners. pic.twitter.com/BFUzIOL3QM The Spurs duo have been playing alongside each other since Son joined Tottenham in 2015, with the South Korean having scored a total of 80 Premier League goals, while he's assisted 44. Kane, meanwhile, has 174 goals in England's top flight, assisting 37 times since making his Premier League debut for Tottenham in the 2012-13 season.",Football,Update,False,18785,https://assets.goal.com/images/v3/bltfd26f80a8a124c15/Liverpool%20should%20show%20City%20no%20mercy.jpg?auto=webp&format=pjpg&width=3840&quality=60
"England fixtures 2022: Schedule, results, groups, TV channel, live stream & squad","Having reached the semi-finals of the 2018 World Cup and final of Euro 2020, England are hoping that another year of major tournament action in 2022 will deliver long-awaited major silverware. Having gone 56 years without savouring tangible success, after many near misses, the Three Lions are readying themselves for another shot at a global crown in Qatar. Prior to that, Gareth Southgate’s men have another UEFA Nations League group stage campaign to take in. What does England’s full fixture list for the calendar year look like and how can you catch them in action? GOAL has all of the information you need right here… Date Fixture KO time (UK) Comp. TV Mar 26 England 2-1 Switzerland 5:30pm Friendly Sky Sports Main Event Mar 29 England 3-0 Ivory Coast 7:45pm Friendly Sky Sports Main Event Jun 4 Hungary 1-0 England 5pm Nations League Channel 4 Jun 7 Germany 1-1 England 7:45pm Nations League Channel 4 Jun 11 England 0-0 Italy 7:45pm Nations League Channel 4 Jun 14 England 0-4 Hungary 7:45pm Nations League Channel 4 Sep 23 Italy vs England 7:45pm Nations League Channel 4 Sep 26 England vs Germany 7:45pm Nations League Chanel 4 Nov 21 England vs Iran 1pm World Cup BBC One Nov 25 England vs United States 7pm World Cup ITV Nov 29 England vs Wales 7pm World Cup BBC One Having booked their place at the World Cup finals in the autumn of 2021, the spring of 2022 saw Gareth Southgate’s side secured friendly victories over Switzerland and Ivory Coast at Wembley Stadium. It is competitive action all the way from here on in, with some notable meetings with old adversaries fast approaching before attention turns towards a trip to the Middle East in November. England are in Group A3 of the Nations League alongside arch-rivals Germany, European champions Italy and ambitious Hungary.  Pos Team MP W D L GD Pts 1 Hungary 4 2 1 1 +4 7 2 Germany 4 1 3 0 +3 6 3 Italy 4 1 2 1 -2 5 4 England 4 0 2 2 -5 2 When heading to the World Cup, the Three Lions know they will be facing the United States and Iran in Group B, while a derby date with British neighbours Wales has been lined up after the UEFA section qualification play-offs were played to a finish in June. Pos Team MP W D L GD Pts 1 England 0 0 0 0 0 0 2 Iran 0 0 0 0 0 0 3 USMNT 0 0 0 0 0 0 4 Wales 0 0 0 0 0 0 England's squad for the 2022 World Cup has not yet been announced, but will be confirmed in October, in advance of the tournament. You can see the contenders for the Three Lions World Cup roster here! A new player has emerged on the scene when it comes to England coverage in 2022, with Channel 4 wrestling some rights away from more established broadcasters in the sports market. ITV have seen ties severed with the Three Lions outside of major tournaments, while Sky Sports continues to focus more on club competition than international matters – with England in the Nations League slipping through their net. Coverage of the World Cup finals will continue to be split between BBC and ITV, which are free-to-air in the UK, with both competing for an audience in the final itself – which England will be hoping to grace this time around for the first time since 1966. All of the Three Lions’ fixtures in the Nations League will be shown on Channel 4, alongside their All 4 streaming service, with home and away games being picked up by the same broadcaster. England’s opener at the World Cup against Iran will be shown by the BBC and iPlayer, as will a final group stage outing against the winner of a final play-off, while ITV and the new ITVX streaming service will be the place to catch a meeting with the USMNT. Channel Freeview Virgin Media Sky Freesat BBC One 1 101 101 101 ITV 1 3 103 103 103 Channel 4 4 104 104 104",Football,Analysis,False,23537,https://assets.goal.com/images/v3/bltd797684b1b68791a/293f5fa3b28399516740ef467cf4971a0b6b706f.jpg?auto=webp&format=pjpg&width=3840&quality=60
Real Madrid accused of 'dangerous environment' for women's players,"Real Madrid Femenino have been accused of fostering a ""dangerous environment"" for players by outgoing forward Kosovare Asllani, who alleges the club pushes their squad members to play with injuries. The Sweden international first arrived at Las Blancas in 2019, and was their player of the season across the 2020-21 campaign. But reflecting on her time there as she prepares to depart as a free agent, she has now blasted Madrid's attitude towards their players, suggesting that they have been forced beyond their reasonable limits. ""I think there is a culture at the club which is unhealthy for players to be in,"" Asllani stated at a press conference. ""I have almost been forced to play injured. ""The management team has not listened to the medical team. It has become a very unhealthy and dangerous environment. I have done a lot for the club from the beginning and I have seen that the club has not treated players well over the years ""I think it's important for me to talk, since no-one else has. I have tried to make changes, but in the end, the environment created there is one of refusing to listen to the medical team and the players."" Previous reports had suggested that all was not well at the club, with previous coach David Aznar criticised for his training style before he was replaced by Alberto Toril last November. Asllani however felt that there was not enough of a change to sway her to remain, adding: ""It is no coincidence that I was injured there and had a setback, as you are constantly pushed to play injured. It is not a healthy environment. ""I care so much about the club, but I feel that it is in the wrong hands. I might have left last summer, but I gave it one last chance. I've been a big part of the club's history, but unfortunately it's an environment that is not healthy, and it's not just me. ""There are an incredible number of players who have had to go through a lot, which is not right at a top club. I think it's an environment created by just wanting results and seeing players as products.""",Football,Update,False,8644,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS102ZmMzdX_FKK3g4rOEz-Ab3Mkbqk3yt_GQ&s
Manchester City training Ukrainian refugee footballer who fled Moscow following Russian invasion,"Manchester City are helping to train a Ukrainian refugee footballer who fled Moscow following the Russian invasion of his homeland.  Andrii Kravchuk, who is a former youth team-mate of City defender Oleksandr Zinchenko, was playing for Torpedo Moscow in the Russian second tier when his homeland was invaded.  The 23-year-old has been offered the chance to train with the club’s elite development squad to maintain his form and fitness after his contract was terminated.  Kravchuk was on a pre-season training camp in Turkey when he received a call at 5am from his mother that Russia had started bombing Ukraine.  His family have remained in the capital Kyiv, with his brother fighting alongside his country’s armed forces.  He fled to Manchester and has been allowed to train with City following approval from the UK government, the Football Association and the Premier League.  The former Ukraine under-17 and under-21 international took part in his first training session at City’s Etihad Campus on Thursday.  “I am so grateful to Manchester City for giving me this chance to train with them,” he said. ""I haven’t seen Oleks for a while but he has always been helpful for me – even going back to when we were together at Shakhtar. We’ve had a chat and I’m really happy to be here with him. “The past few weeks and months have been so difficult, but to be back on the pitch means so much to me. ""There were nice people around me at the club but I was playing in a country that invaded my homeland. Leaving the club was the only decision. People in Ukraine would not understand me if I continued to play there."" Kravchuk first met the Ukraine captain when they were aged 11 and 13 at Shakhtar Donetsk’s youth academy more than a decade ago.  “While I wish the circumstances were very different, it has been good to be back with Andrii,” Zinchenko said.  “I know how much football means to him, and how it can help us during these difficult times. I would like to thank my club for giving him the opportunity to train with us.”  Zinchenko, who has been given warm support across football, has spoken about how he has struggled to comprehend the invasion and how he wishes he was able to return to his country to aid in the fight. ",Football,Rumor,False,44214,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcReqlAhjGz-aE59lX6JIp7b14QqKtR8i7Q87w&s
‘I admire Putellas and Morgan’ - Colombia’s NXGN star Linda Caicedo on Barca rumours and professional dreams,"Colombia’s teenage sensation Linda Caicedo has dismissed rumours of an impending transfer to European champions Barcelona, but admits she is “secretly” a fan of the club. Caicedo finished No 13 this year in GOAL’s NXGN list, which ranks the best young players in the world. She also made the list in 2020 after top-scoring in Colombia's highest division to fire America de Cali to a first-ever Championship title. When she made the switch to Deportivo Cali, there was talk of it being a transfer that would pave the way to Barcelona further down the line - but the 17-year-old says that is not the case. In an exclusive interview with GOAL, Caicedo said: “I really like Paris [Saint-Germain], Barcelona. I'm a Barca fan here secretly! I think it's just waiting for the moment. ""I don't really choose a team - wherever God gives me to arrive and enjoy it, but right now I don't think like, ‘Ah, I want to get to this team’. No, I want things to happen for me and where I can take advantage of my talent. “I think that every player wants to be a professional, wants to go abroad - obviously everything is in due time. Right now, I am focused on Deportivo Cali and the national team, so when the time comes for me to go abroad, I'm going to take advantage of it no matter what team and enjoy the game, not stress. “That's what soccer is all about, it's fun and that's what I always try to do in training and in soccer matches.” Asked about the feeling of her inclusion in this year’s NXGN list, Caicedo added: ""The truth is that I am very happy. For me, all of this is very important, to see how what I have been doing bears fruit and results. ""I always try to show, I thought it was something both individual and collective, so I also take the opportunity to thank them for taking me into account and I hope to continue winning more. ""Those around me know how well I work and how hard I strive every day. It's just a way to improve, obviously. I've had a good year, just like last year, so I'm very happy and they always want me to improve, to win first, but it's about improving and growing day-by-day."" While right now Barcelona may not be the next destination of Caicedo, it is where one of her favourite players, Ballon d'Or winner Alexia Putellas, is making a real impact. Talking about the players she idolises, the top scorer in last season’s Copa Libertadores said: “The truth is that Alexia has some excellent games, good numbers, she is an excellent player and I admire her as well as Alex Morgan. “Moving onto the men's side, I really like [Lionel] Messi, Cristiano [Ronaldo], [Kylian] Mbappe, Neymar. They are players that you see from a young age and I've always wanted to be like them. “I want to continue like this to improve and to be able to ratify myself a little more and then, continue to enjoy myself.” As for how she would like people to talk about her in a few years’ time, Caicedo said: “As a happy girl, someone who has always wanted to get ahead, who enjoys soccer, who has fun, who always feels it. “I still have a long way to go. I am only 17 years old. In the national team I have not won anything yet. I do not have a historical record, so I want to improve in that: 'Linda did the best in many things and she took advantage of it’' “I am very young and I have a lot of tournaments ahead of me, so that's what I am doing. I am believing and I hope people will know me for that, for my joy, for the way I lived soccer and that's how I always want to be known everywhere.”",Football,Analysis,False,18720,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoRIsMYNtYLuChMGuxLvpSKlHP1ev-e-x7qA&s
Barcelona star Putellas in race against time for World Cup after ACL surgery,"Barcelona star Alexia Putellas has undergone a successful operation on an anterior cruciate ligament injury. The 28-year-old sustained the injury just days before the beginning of the 2022 Women's European Championship, ruling her out of contention for Spain. Now the Barcelona captain will be in a battle to ensure she can compete for the national team in next year's World Cup as it was confirmed she will be out for an extended period of time. Barcelona confirmed that the playmaker had an operation on Tuesday morning but expect her to be out of action for up to a year. A statement read: ""The FC Barcelona Medical Services are pleased to announce that Tuesday morning's operation on Alexia Putellas at Hospital de Barcelona was a success. 🚨 OFFICIAL | Alexia Putellas has successfully undergone surgery for the rupture of the anterior cruciate ligament in her left knee and will be out for about 10 to 12 months. 🥺💔 pic.twitter.com/8IJDH4eEh2 ""The women's team captain and world player of the year has torn cruciate ligaments in her left knee, and will be out of action for between 10 and 12 months. ""She picked up the injury on July 5 while training with Spain for the European Champìonship in England."" The injury to the 2021 Ballon d'Or and The Best FIFA Women's Player winner came as a huge blow for Spain's Euro 2022 hopes. She is unlikely to feature for Barcelona in the 2022-23 season, but Spain's coach, team-mates and fans will be hoping her recovery goes smoothly to ensure she can be included in the World Cup squad. The tournament in Australia in New Zealand kicks off on July 20, 2023, meaning she is in a race against time to be fit enough to make the team. Spain have secured their spot in the finals after finishing the qualifying round with a perfect record, having beaten Scotland, Hungary, Ukraine and Faroe Islands to finish top of Group B.",Football,Rumor,False,29043,https://assets.goal.com/images/v3/bltce273fae1db18f0d/Liverpool%20have%20ended%20title%20race.jpg
West Ham's Yarmolenko says he 'couldn't even talk' after Russia's invasion of Ukraine & was going 'crazy' while on compassionate leave,"West Ham's Andriy Yarmolenko has revealed that he ""couldn't even talk"" after Russia's invasion of Ukraine and went ""crazy"" while on compassionate leave. Yarmolenko, who has won over 100 caps for Ukraine at international level, was granted time off by West Ham after Russian troops began occupying regions of his homeland in February. The 32-year-old's wife and children were in Ukraine at the start of the conflict but have since returned to England after fleeing via Poland, while the Hammers have welcomed a popular figure back into the fold quicker than expected. David Moyes confirmed Yarmolenko's return for a clash with Aston Villa on March 13, and he marked the occasion by scoring, sparking emotional scenes at the London Stadium. The winger was mobbed by his team-mates after finding the net again in a subsequent Europa League clash with Sevilla, and he says his club commitments have come as a welcome distraction from the events in Ukraine. Yarmolenko struggled mentally during his brief time away from West Ham, as he said on Ukrainian YouTube channel Football 1/2/3: ""David Moyes told me I could choose to train or not and that I had to do everything I could to ensure the safety of my family. ""I needed to remain professional so I returned. I was just going crazy and you need to be distracted. But even now, I don’t know what the other results are. It is just training ends and then the phone calls home. ""It is honestly scary to talk about it. We have to help each other. If we do not then no one will. ""I am sure we will not be beaten by any country. No one will ever be able to break our spirit."" Yarmolenko went on to reveal that he was consumed by guilt and worry that left him unable to focus in training after seeing his family's arrival in Ukraine coincide with the start of Russia's invasion. ""When it all started, on February 24, I arrived at training and couldn’t even talk,"" he said. ""I had tears flowing. I asked the coach to let me go home. ""I didn’t believe this could happen. I sent my family to Kyiv because my child had to have a doctor’s appointment. ""Can you imagine what I was like when it started the next morning? I just wanted to run and hit my head against a wall. What a fool I was sending my family to Kyiv and I am sitting in London."" The West Ham star added on how the rest of his family are coping amid the war in Ukraine: ""All the relatives are alive and well. My cousins help keep in touch with uncles, aunts.  ""The ones there, where there is constant shelling going on, they are in bomb shelters, hiding in basements.""",Football,Match,False,7432,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_81IyOLUZ1PZ-anlHBow17EYnPMg-eKhczA&s
Afcon 2021: Mane counting on Senegal’s experience for final showdown,"Senegal star Sadio Mane believes their experience will help them in their quest to win the 2021 Africa Cup of Nations title on Sunday. Aliou Cisse’s men advanced into the final of the biennial showpiece for the second time in a row after beating Burkina Faso 3-1 in Wednesday’s semi-final fixture. Mane’s contribution of a goal and an assist got the job done at the Ahmadou Ahidjo Stadium after a goalless first 45 minutes. In 2019, Senegal suffered a 1-0 loss in Cairo as they narrowly lost the continental crown to Algeria but Mane, who was part of that team too, said they are charged to end the country’s long wait for their first Afcon glory. ""Experience is a good asset,"" Mane said, as per Reuters. ""I think that has always been the case since the start of this tournament. We suffered so much with a lot of Covid cases and several injuries too. ""We had a very difficult time but with our experience we kept calm until we recovered the whole group. ""We played a final last time, so we have experience and we will try to win this trophy.” Senegal were also finalists at the 2002 edition in Mali when they lost to Cameroon via a penalty shoot-out after a goalless draw. Two decades later, Mane – who has a tally of three goals and two assists in six games played so far – noted that every player in the team has contributed to the Teranga Lions’ progress in Cameroon. “There are a lot of leaders in this team because we have a lot of great players and a lot of mature players,” he added. “Everyone is making a contribution so that the team can move forward.” Senegal are getting ready to face the winner of the clash between Egypt and Cameroon in the final showdown billed for the Olembe Stadium on Sunday.",Football,Rumor,False,30823,https://assets.goal.com/images/v3/blt9a81689c792d5059/Salah%20Gakpo%20Van%20Dijk%20Liverpool%20GFX.jpg?auto=webp&format=pjpg&width=3840&quality=60
'A top 10 life moment' - Ryan Reynolds loves incredible 30-yard chip from Mullin as Wrexham reach Wembley cup final,"Hollywood star and Wrexham co-owner Ryan Reynolds experienced a ""top 10 life moment"" when he saw his side secure a place in the FA Trophy final. The actor was stunned by an incredible lob from outside the box by Wrexham star Paul Mullin which gave the Welsh team the lead in the semi-final against Stockport on Saturday. Mullin struck twice in stoppage time in the second half to send the National League team through to the final at Wembley, and Reynolds made him go viral by sharing his opener on Twitter. Seeing this in person was a top ten life moment for me. Thank you, @Wrexham_AFC https://t.co/IlIPDwos5V Wrexham posted the video on their official Twitter account and Reynolds shared it with the caption: ""Seeing this in person was a top ten life moment for me. Thank you."" Mullin has been amazed by the reaction his goal has received since Reynolds made his post, telling BBC Radio Wales: ""With Ryan and Rob [McElhenney, fellow owner] involved with the club it's always a bit hectic around us. ""But at the weekend, that goal's gone viral and Ryan's putting it everywhere. ""My phone's not stopped doing backflips and I've had to put it on sleep mode to get some sleep. ""But it's surreal sometimes the type of attention that the Hollywood superstars bring to the club and the area, highlighting a lot of things in Wales and Wrexham. ""It's good to see and all the fans are on a high at the moment."" He added: ""He said he'd never experienced anything like it and I often say to him that football gives you every emotion and it's impossible to describe how it makes you feel. ""I think Saturday gave him the feelings that he probably hadn't experienced before in life."" Wrexham will meet National League team Bromley in the FA Trophy final at Wembley on May 22, and Reynolds says he will be there to see his side on the big stage. He told BBC Sport: ""I got in at eight this morning, seven this morning, and I'll be home by eight, 10 tonight, to New York. It's a bit of a commute but, man, was that worth it. I'll take anything, that was really exciting.""  ""Oh, I wouldn't miss [the final]. Are you kidding me? Wembley, that's once in a lifetime.""",Football,Analysis,False,26218,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIKFiEF30iq63xCHWu1Ik2VQ2SIqgDADQgcg&s
'I can improve everything' - Haaland warns he has not reached full potential ahead of Premier League debut,"Erling Haaland is not concerned about the idea of settling into the Premier League, and feels he can improve every single aspect of his game at Manchester City.   Man City lost 3-1 to Liverpool in the 2022 Community Shield and Haaland failed to score in a performance that saw him spurn key chances, including an opportunity from a seemingly unmissable range during the defeat. The 22-year-old completed a £51.1 million move to City from Borussia Dortmund this summer and is expected to add a prolific edge to their front line, but feels he has not yet reached his full potential. Despite arriving with such a rampant scoring record having bagged 86 goals in 89 games for Dortmund, Haaland believes he can become even better. He told Sky Sports: ""I can improve everything. If you think I'm good at one thing, I can always get better."" He went further, relishing the chance to play under Pep Guardiola and insisting that improving is something he has to do. Haaland said: ""Part of the game is to get out of your comfort zone which is something I've been doing and something I like because then you develop more as a human being as well."" Haaland acknowledged the idea of a settling-in period, but is not overly vexed by the idea of a slow start. He said: ""We will see about settling in. People can take time, people can come directly into it. We have to see, but I'm not concerned."" He added: ""That's life as a footballer - you have to live with it. For me as a striker, this is something that I cannot stress about because if you think too much, you might end up doing things you don't want to do.""",Football,Match,False,31997,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY4pcb_RveqNkDySd1T3n4OEWqasWazHvzvw&s
"Eintracht Frankfurt vs Bayern Munich: Predictions, tips, betting odds & UK TV channel","Bayern Munich are hoping for a strong start to the post-Robert Lewandowski era as they open the new season with a game against Eintracht Frankfurt. Julian Nagelsmann's team are looking to defend their Bundesliga title and make it 11 straight successful seasons in Germany. Eintracht Frankfurt, meanwhile, finished a disappointing 11th last term and can make a statement of intent with a positive display against the reigning champions. Bayern are the big favourites to claim three points with bet365 pricing them to win at 9/20 (1.45). The home team were awful at home in 2021-22 in the Bundesliga, with only Arminia Bielefeld and Greuther Furth picking up fewer points on home soil, and they can be backed at 5/1 (6.0) with the draw offered at 4/1 (5.0). Bayern's new attacker Sadio Mane is the favourite to get the game's first goal at 4/1 (5.0) while team-mate Serge Gnabry is priced at 5/1 (6.0) to strike first. Santos Borre is 9/1 (10.0) to get the opening goal, while co-star Randal Muani is available at 10/1 (11.0). Bayern have gone through many changes during the summer transfer window. Out went star striker Robert Lewandowski and in came the likes of Sadio Mane, Matthijs de Ligt, Ryan Gravenberch, Noussair Mazraoui and young striker Mathys Tel. Eintracht Frankfurt hope to enjoy a much better season than the 2021-22 campaign.  They have strengthened over the courses of the transfer window with Jens Petter Hauge, Lucas Alario, Kristijan Jakic, Hrvoje Smolcic and World Cup-winner Mario Gotze coming in.  Bayern are expected to win big in their opening game of the season and can be backed with a -1 handicap at 1/1 (2.0) while over 2.5 goals is priced at 1/3 (1.33). Odds correct at the time of writing. Please gamble responsibly. Eintracht Frankfurt vs Bayern Munich will be broadcast live in the UK on Sky Sports. The game will kick off at 8pm. For the latest Sky TV sports packages and upgrades, click here. Date Kick-Off Match Channel 05/08/2022 19:30 Eintracht Frankfurt vs Bayern Munich Sky Sports Football Head to our Football On TV page for the latest UK TV scheduling.    Bayern to win -1 at 1/1 (2.0) for a 3pt stake with bet365",Football,Analysis,False,21835,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlwU_I97qO9LmZtpJGuELm-b8rDErg77FCDw&s
